"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"1961","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Naso lituratus","MINDA146-23",17.76856845643,"family"
"1962","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Naso hexacanthus","MINDA199-23",18.8144117288324,"family"
"1963","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Naso unicornis","MINDA222-23",19.5568680749498,"family"
"1964","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Zebrasoma velifer","MINDA270-23",19.2421496401119,"family"
"1965","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Acanthurus pyroferus","MINDA288-23",9.68156682530044,"family"
"1966","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Acanthurus mata","MINDA369-23",12.9384260883763,"family"
"1967","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Acanthurus auranticavus","MINDA386-23",12.1240853515826,"family"
"1968","Acanthuridae","Ctenochaetus striatus","MINDA424-23","Naso thynnoides","MINDA418-23",19.719402688673,"family"
"1969","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso brevirostris","MINDA076-23",17.8966250554605,"family"
"1970","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso minor","MINDA077-23",18.8883257664762,"family"
"1971","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso vlamingii","MINDA120-23",17.8966250554605,"family"
"1972","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso lituratus","MINDA146-23",17.5559753614847,"family"
"1973","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso hexacanthus","MINDA199-23",18.3858782077505,"family"
"1974","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso unicornis","MINDA222-23",19.1310171970023,"family"
"1975","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Ctenochaetus striatus","MINDA229-23",9.66863200668119,"family"
"1976","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Zebrasoma velifer","MINDA270-23",17.8570450661028,"family"
"1977","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Ctenochaetus binotatus","MINDA271-23",9.11846088186438,"family"
"1978","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Ctenochaetus tominiensis","MINDA370-23",9.80806184539544,"family"
"1979","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Naso thynnoides","MINDA418-23",19.719402688673,"family"
"1980","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Ctenochaetus tominiensis","MINDA423-23",9.69490403248267,"family"
"1981","Acanthuridae","Acanthurus pyroferus","MINDA425-23","Ctenochaetus striatus","MINDA424-23",9.66863200668119,"family"
"1982","Acanthuridae","Naso hexacanthus","MINDA429-23","Acanthurus olivaceus","MINDA145-23",18.9408438555478,"family"
"1983","Acanthuridae","Naso hexacanthus","MINDA429-23","Ctenochaetus striatus","MINDA229-23",18.9552695487958,"family"
"1984","Acanthuridae","Naso hexacanthus","MINDA429-23","Zebrasoma velifer","MINDA270-23",19.7371035878962,"family"
"1985","Acanthuridae","Naso hexacanthus","MINDA429-23","Ctenochaetus binotatus","MINDA271-23",17.9559774948386,"family"
"1986","Acanthuridae","Naso hexacanthus","MINDA429-23","Acanthurus pyroferus","MINDA288-23",18.5479353204049,"family"
"1987","Acanthuridae","Naso hexacanthus","MINDA429-23","Acanthurus mata","MINDA369-23",19.1914286971318,"family"
"1988","Acanthuridae","Naso hexacanthus","MINDA429-23","Ctenochaetus tominiensis","MINDA370-23",17.9235838064425,"family"
"1989","Acanthuridae","Naso hexacanthus","MINDA429-23","Acanthurus auranticavus","MINDA386-23",17.9226849692878,"family"
"1990","Acanthuridae","Naso hexacanthus","MINDA429-23","Ctenochaetus tominiensis","MINDA423-23",18.0958285062042,"family"
"1991","Acanthuridae","Naso hexacanthus","MINDA429-23","Ctenochaetus striatus","MINDA424-23",18.9552695487958,"family"
"1992","Acanthuridae","Naso hexacanthus","MINDA429-23","Acanthurus pyroferus","MINDA425-23",18.5343375513853,"family"
"1993","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso brevirostris","MINDA076-23",19.5725613399108,"family"
"1994","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso minor","MINDA077-23",18.5620455214558,"family"
"1995","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso vlamingii","MINDA120-23",20.1975694781224,"family"
"1996","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso lituratus","MINDA146-23",17.9832712649908,"family"
"1997","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso hexacanthus","MINDA199-23",18.4434469688577,"family"
"1998","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso unicornis","MINDA222-23",20.6186245979428,"family"
"1999","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Ctenochaetus striatus","MINDA229-23",12.7313030734498,"family"
"2000","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Zebrasoma velifer","MINDA270-23",18.7507256200109,"family"
"2001","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Ctenochaetus binotatus","MINDA271-23",10.6705556249328,"family"
"2002","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Ctenochaetus tominiensis","MINDA370-23",10.6480997438431,"family"
"2003","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso thynnoides","MINDA418-23",19.3849734072498,"family"
"2004","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Ctenochaetus tominiensis","MINDA423-23",10.3429689633098,"family"
"2005","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Ctenochaetus striatus","MINDA424-23",12.7313030734498,"family"
"2006","Acanthuridae","Acanthurus nigricauda","MINDA447-23","Naso hexacanthus","MINDA429-23",18.7962973085798,"family"
"2007","Apogonidae","Cheilodipterus intermedius","MINDA312-23","Sphaeramia nematoptera","MINDA057-23",17.1729162622352,"family"
"2008","Apogonidae","Cheilodipterus singapurensis","MINDA390-23","Sphaeramia nematoptera","MINDA057-23",18.7573233708292,"family"
"2009","Apogonidae","Ostorhinchus doederleini","MINDA457-23","Sphaeramia nematoptera","MINDA057-23",18.3559510932931,"family"
"2010","Apogonidae","Ostorhinchus doederleini","MINDA457-23","Cheilodipterus intermedius","MINDA312-23",15.4385951922682,"family"
"2011","Apogonidae","Ostorhinchus doederleini","MINDA457-23","Cheilodipterus singapurensis","MINDA390-23",18.3757516284248,"family"
"2012","Balistidae","Abalistes filamentosus","MINDA039-23","Canthidermis maculata","MINDA027-23",14.5937967346111,"family"
"2013","Balistidae","Balistoides conspicillum","MINDA044-23","Canthidermis maculata","MINDA027-23",15.4721674011611,"family"
"2014","Balistidae","Balistoides conspicillum","MINDA044-23","Abalistes filamentosus","MINDA039-23",12.7278058005468,"family"
"2015","Balistidae","Balistoides viridescens","MINDA103-23","Canthidermis maculata","MINDA027-23",16.1644374969911,"family"
"2016","Balistidae","Balistoides viridescens","MINDA103-23","Abalistes filamentosus","MINDA039-23",18.8597507392334,"family"
"2017","Balistidae","Balistapus undulatus","MINDA140-23","Canthidermis maculata","MINDA027-23",15.9510341314943,"family"
"2018","Balistidae","Balistapus undulatus","MINDA140-23","Abalistes filamentosus","MINDA039-23",15.299025308972,"family"
"2019","Balistidae","Balistapus undulatus","MINDA140-23","Balistoides conspicillum","MINDA044-23",13.9723467114363,"family"
"2020","Balistidae","Balistapus undulatus","MINDA140-23","Balistoides viridescens","MINDA103-23",16.3917638707169,"family"
"2021","Balistidae","Odonus niger","MINDA150-23","Canthidermis maculata","MINDA027-23",14.8080506203386,"family"
"2022","Balistidae","Odonus niger","MINDA150-23","Abalistes filamentosus","MINDA039-23",15.0352588293655,"family"
"2023","Balistidae","Odonus niger","MINDA150-23","Balistoides conspicillum","MINDA044-23",13.363307999243,"family"
"2024","Balistidae","Odonus niger","MINDA150-23","Balistoides viridescens","MINDA103-23",15.2609490229025,"family"
"2025","Balistidae","Odonus niger","MINDA150-23","Balistapus undulatus","MINDA140-23",15.018661526488,"family"
"2026","Balistidae","Sufflamen chrysopterum","MINDA168-23","Canthidermis maculata","MINDA027-23",17.407143257935,"family"
"2027","Balistidae","Sufflamen chrysopterum","MINDA168-23","Abalistes filamentosus","MINDA039-23",16.8926964577931,"family"
"2028","Balistidae","Sufflamen chrysopterum","MINDA168-23","Balistoides conspicillum","MINDA044-23",17.992606751019,"family"
"2029","Balistidae","Sufflamen chrysopterum","MINDA168-23","Balistoides viridescens","MINDA103-23",20.4147812718261,"family"
"2030","Balistidae","Sufflamen chrysopterum","MINDA168-23","Balistapus undulatus","MINDA140-23",18.4660393632514,"family"
"2031","Balistidae","Sufflamen chrysopterum","MINDA168-23","Odonus niger","MINDA150-23",16.7489169228896,"family"
"2032","Balistidae","Canthidermis maculata","MINDA262-23","Abalistes filamentosus","MINDA039-23",14.5194288702857,"family"
"2033","Balistidae","Canthidermis maculata","MINDA262-23","Balistoides conspicillum","MINDA044-23",15.393150374665,"family"
"2034","Balistidae","Canthidermis maculata","MINDA262-23","Balistoides viridescens","MINDA103-23",15.8389901429563,"family"
"2035","Balistidae","Canthidermis maculata","MINDA262-23","Balistapus undulatus","MINDA140-23",15.6308336778554,"family"
"2036","Balistidae","Canthidermis maculata","MINDA262-23","Odonus niger","MINDA150-23",14.5134735273618,"family"
"2037","Balistidae","Canthidermis maculata","MINDA262-23","Sufflamen chrysopterum","MINDA168-23",17.520146851649,"family"
"2038","Balistidae","Canthidermis maculata","MINDA263-23","Abalistes filamentosus","MINDA039-23",14.5194288702857,"family"
"2039","Balistidae","Canthidermis maculata","MINDA263-23","Balistoides conspicillum","MINDA044-23",15.393150374665,"family"
"2040","Balistidae","Canthidermis maculata","MINDA263-23","Balistoides viridescens","MINDA103-23",15.8389901429563,"family"
"2041","Balistidae","Canthidermis maculata","MINDA263-23","Balistapus undulatus","MINDA140-23",15.6308336778554,"family"
"2042","Balistidae","Canthidermis maculata","MINDA263-23","Odonus niger","MINDA150-23",14.5134735273618,"family"
"2043","Balistidae","Canthidermis maculata","MINDA263-23","Sufflamen chrysopterum","MINDA168-23",17.520146851649,"family"
"2044","Balistidae","Odonus niger","MINDA306-23","Canthidermis maculata","MINDA027-23",15.0162495404104,"family"
"2045","Balistidae","Odonus niger","MINDA306-23","Abalistes filamentosus","MINDA039-23",14.6620596992914,"family"
"2046","Balistidae","Odonus niger","MINDA306-23","Balistoides conspicillum","MINDA044-23",12.9989156205766,"family"
"2047","Balistidae","Odonus niger","MINDA306-23","Balistoides viridescens","MINDA103-23",15.2753930326084,"family"
"2048","Balistidae","Odonus niger","MINDA306-23","Balistapus undulatus","MINDA140-23",14.6502506830617,"family"
"2049","Balistidae","Odonus niger","MINDA306-23","Sufflamen chrysopterum","MINDA168-23",16.366447165741,"family"
"2050","Balistidae","Odonus niger","MINDA306-23","Canthidermis maculata","MINDA262-23",14.7166655809196,"family"
"2051","Balistidae","Odonus niger","MINDA306-23","Canthidermis maculata","MINDA263-23",14.7166655809196,"family"
"2052","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Canthidermis maculata","MINDA027-23",16.1644374969911,"family"
"2053","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Abalistes filamentosus","MINDA039-23",19.0676512466666,"family"
"2054","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Balistoides conspicillum","MINDA044-23",16.8947217875637,"family"
"2055","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Balistoides viridescens","MINDA103-23",0.452491775995896,"family"
"2056","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Balistapus undulatus","MINDA140-23",17.0431791225496,"family"
"2057","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Odonus niger","MINDA150-23",15.4935780836203,"family"
"2058","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Sufflamen chrysopterum","MINDA168-23",20.4147812718261,"family"
"2059","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Canthidermis maculata","MINDA262-23",16.2794488783908,"family"
"2060","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Canthidermis maculata","MINDA263-23",16.2794488783908,"family"
"2061","Balistidae","Pseudobalistes flavimarginatus","MINDA387-23","Odonus niger","MINDA306-23",15.5084943868209,"family"
"2062","Balistidae","Balistapus undulatus","MINDA441-23","Canthidermis maculata","MINDA027-23",15.5721663821454,"family"
"2063","Balistidae","Balistapus undulatus","MINDA441-23","Abalistes filamentosus","MINDA039-23",15.1497380961625,"family"
"2064","Balistidae","Balistapus undulatus","MINDA441-23","Balistoides conspicillum","MINDA044-23",14.5672240482588,"family"
"2065","Balistidae","Balistapus undulatus","MINDA441-23","Balistoides viridescens","MINDA103-23",16.7656062442174,"family"
"2066","Balistidae","Balistapus undulatus","MINDA441-23","Odonus niger","MINDA150-23",14.9027995565623,"family"
"2067","Balistidae","Balistapus undulatus","MINDA441-23","Sufflamen chrysopterum","MINDA168-23",17.2023964773232,"family"
"2068","Balistidae","Balistapus undulatus","MINDA441-23","Canthidermis maculata","MINDA262-23",15.5721663821454,"family"
"2069","Balistidae","Balistapus undulatus","MINDA441-23","Canthidermis maculata","MINDA263-23",15.5721663821454,"family"
"2070","Balistidae","Balistapus undulatus","MINDA441-23","Odonus niger","MINDA306-23",14.5114190434922,"family"
"2071","Balistidae","Balistapus undulatus","MINDA441-23","Pseudobalistes flavimarginatus","MINDA387-23",16.9748115703461,"family"
"2072","Balistidae","Abalistes stellatus","MINDA473-23","Canthidermis maculata","MINDA027-23",16.289288296219,"family"
"2073","Balistidae","Abalistes stellatus","MINDA473-23","Balistoides conspicillum","MINDA044-23",14.7040885467951,"family"
"2074","Balistidae","Abalistes stellatus","MINDA473-23","Balistoides viridescens","MINDA103-23",18.5606647108561,"family"
"2075","Balistidae","Abalistes stellatus","MINDA473-23","Balistapus undulatus","MINDA140-23",17.3646626373211,"family"
"2076","Balistidae","Abalistes stellatus","MINDA473-23","Odonus niger","MINDA150-23",17.295109178901,"family"
"2077","Balistidae","Abalistes stellatus","MINDA473-23","Sufflamen chrysopterum","MINDA168-23",16.8867100082108,"family"
"2078","Balistidae","Abalistes stellatus","MINDA473-23","Canthidermis maculata","MINDA262-23",16.289288296219,"family"
"2079","Balistidae","Abalistes stellatus","MINDA473-23","Canthidermis maculata","MINDA263-23",16.289288296219,"family"
"2080","Balistidae","Abalistes stellatus","MINDA473-23","Odonus niger","MINDA306-23",16.8867100082108,"family"
"2081","Balistidae","Abalistes stellatus","MINDA473-23","Pseudobalistes flavimarginatus","MINDA387-23",18.5606647108561,"family"
"2082","Balistidae","Abalistes stellatus","MINDA473-23","Balistapus undulatus","MINDA441-23",17.3963705159299,"family"
"2083","Balistidae","Pseudobalistes fuscus","MINDA498-23","Canthidermis maculata","MINDA027-23",16.8552415825153,"family"
"2084","Balistidae","Pseudobalistes fuscus","MINDA498-23","Abalistes filamentosus","MINDA039-23",16.3852464146153,"family"
"2085","Balistidae","Pseudobalistes fuscus","MINDA498-23","Balistoides conspicillum","MINDA044-23",16.5481134401451,"family"
"2086","Balistidae","Pseudobalistes fuscus","MINDA498-23","Balistoides viridescens","MINDA103-23",17.950663464629,"family"
"2087","Balistidae","Pseudobalistes fuscus","MINDA498-23","Balistapus undulatus","MINDA140-23",15.376315800932,"family"
"2088","Balistidae","Pseudobalistes fuscus","MINDA498-23","Odonus niger","MINDA150-23",14.7332850600227,"family"
"2089","Balistidae","Pseudobalistes fuscus","MINDA498-23","Sufflamen chrysopterum","MINDA168-23",17.1144651129405,"family"
"2090","Balistidae","Pseudobalistes fuscus","MINDA498-23","Canthidermis maculata","MINDA262-23",16.9700762274545,"family"
"2091","Balistidae","Pseudobalistes fuscus","MINDA498-23","Canthidermis maculata","MINDA263-23",16.9700762274545,"family"
"2092","Balistidae","Pseudobalistes fuscus","MINDA498-23","Odonus niger","MINDA306-23",14.3632800381289,"family"
"2093","Balistidae","Pseudobalistes fuscus","MINDA498-23","Balistapus undulatus","MINDA441-23",15.466431507535,"family"
"2094","Balistidae","Pseudobalistes fuscus","MINDA498-23","Abalistes stellatus","MINDA473-23",16.4182759813547,"family"
"2095","Carangidae","Caranx sexfasciatus","MINDA144-23","Alectis ciliaris","MINDA126-23",13.7134052502075,"family"
"2096","Carangidae","Atule mate","MINDA164-23","Alectis ciliaris","MINDA126-23",15.4841526094583,"family"
"2097","Carangidae","Atule mate","MINDA164-23","Caranx sexfasciatus","MINDA144-23",13.2209172135464,"family"
"2098","Carangidae","Ferdauia ferdau","MINDA165-23","Alectis ciliaris","MINDA126-23",13.6380850124134,"family"
"2099","Carangidae","Ferdauia ferdau","MINDA165-23","Caranx sexfasciatus","MINDA144-23",13.9648870515973,"family"
"2100","Carangidae","Ferdauia ferdau","MINDA165-23","Atule mate","MINDA164-23",13.1646232076734,"family"
"2101","Carangidae","Craterognathus plagiotaenia","MINDA166-23","Alectis ciliaris","MINDA126-23",12.2360988312461,"family"
"2102","Carangidae","Craterognathus plagiotaenia","MINDA166-23","Caranx sexfasciatus","MINDA144-23",16.2883143611564,"family"
"2103","Carangidae","Craterognathus plagiotaenia","MINDA166-23","Atule mate","MINDA164-23",15.3621678901451,"family"
"2104","Carangidae","Craterognathus plagiotaenia","MINDA166-23","Ferdauia ferdau","MINDA165-23",15.2342349108505,"family"
"2105","Carangidae","Trachinotus baillonii","MINDA187-23","Alectis ciliaris","MINDA126-23",18.0198905594105,"family"
"2106","Carangidae","Trachinotus baillonii","MINDA187-23","Caranx sexfasciatus","MINDA144-23",19.1016048651478,"family"
"2107","Carangidae","Trachinotus baillonii","MINDA187-23","Atule mate","MINDA164-23",18.5142096215589,"family"
"2108","Carangidae","Trachinotus baillonii","MINDA187-23","Ferdauia ferdau","MINDA165-23",17.795811284033,"family"
"2109","Carangidae","Trachinotus baillonii","MINDA187-23","Craterognathus plagiotaenia","MINDA166-23",18.1381019595058,"family"
"2110","Carangidae","Caranx melampygus","MINDA354-23","Alectis ciliaris","MINDA126-23",14.4976650034457,"family"
"2111","Carangidae","Caranx melampygus","MINDA354-23","Atule mate","MINDA164-23",14.0732154477965,"family"
"2112","Carangidae","Caranx melampygus","MINDA354-23","Ferdauia ferdau","MINDA165-23",16.4746660083348,"family"
"2113","Carangidae","Caranx melampygus","MINDA354-23","Craterognathus plagiotaenia","MINDA166-23",16.5725365915372,"family"
"2114","Carangidae","Caranx melampygus","MINDA354-23","Trachinotus baillonii","MINDA187-23",20.0448952764974,"family"
"2115","Carangidae","Caranx melampygus","MINDA355-23","Alectis ciliaris","MINDA126-23",16.388490607232,"family"
"2116","Carangidae","Caranx melampygus","MINDA355-23","Atule mate","MINDA164-23",15.8367990537065,"family"
"2117","Carangidae","Caranx melampygus","MINDA355-23","Ferdauia ferdau","MINDA165-23",18.5114239889736,"family"
"2118","Carangidae","Caranx melampygus","MINDA355-23","Craterognathus plagiotaenia","MINDA166-23",18.6074696317235,"family"
"2119","Carangidae","Caranx melampygus","MINDA355-23","Trachinotus baillonii","MINDA187-23",21.4228048850719,"family"
"2120","Carangidae","Caranx melampygus","MINDA356-23","Alectis ciliaris","MINDA126-23",14.7263948809464,"family"
"2121","Carangidae","Caranx melampygus","MINDA356-23","Atule mate","MINDA164-23",14.5733695368891,"family"
"2122","Carangidae","Caranx melampygus","MINDA356-23","Ferdauia ferdau","MINDA165-23",16.988791087107,"family"
"2123","Carangidae","Caranx melampygus","MINDA356-23","Craterognathus plagiotaenia","MINDA166-23",16.8801741606291,"family"
"2124","Carangidae","Caranx melampygus","MINDA356-23","Trachinotus baillonii","MINDA187-23",20.1767596025186,"family"
"2125","Carangidae","Caranx melampygus","MINDA357-23","Alectis ciliaris","MINDA126-23",14.5111797407234,"family"
"2126","Carangidae","Caranx melampygus","MINDA357-23","Atule mate","MINDA164-23",13.953136931818,"family"
"2127","Carangidae","Caranx melampygus","MINDA357-23","Ferdauia ferdau","MINDA165-23",16.4106206089921,"family"
"2128","Carangidae","Caranx melampygus","MINDA357-23","Craterognathus plagiotaenia","MINDA166-23",16.7443655642819,"family"
"2129","Carangidae","Caranx melampygus","MINDA357-23","Trachinotus baillonii","MINDA187-23",19.3662097323596,"family"
"2130","Carangidae","Atropus mentalis","MINDA413-23","Alectis ciliaris","MINDA126-23",11.5598112289934,"family"
"2131","Carangidae","Atropus mentalis","MINDA413-23","Caranx sexfasciatus","MINDA144-23",14.5688107825716,"family"
"2132","Carangidae","Atropus mentalis","MINDA413-23","Atule mate","MINDA164-23",14.4678846979716,"family"
"2133","Carangidae","Atropus mentalis","MINDA413-23","Ferdauia ferdau","MINDA165-23",12.5717089167893,"family"
"2134","Carangidae","Atropus mentalis","MINDA413-23","Craterognathus plagiotaenia","MINDA166-23",10.9276129445769,"family"
"2135","Carangidae","Atropus mentalis","MINDA413-23","Trachinotus baillonii","MINDA187-23",20.5918813132557,"family"
"2136","Carangidae","Atropus mentalis","MINDA413-23","Caranx melampygus","MINDA354-23",15.8907078440599,"family"
"2137","Carangidae","Atropus mentalis","MINDA413-23","Caranx melampygus","MINDA355-23",17.9370868180294,"family"
"2138","Carangidae","Atropus mentalis","MINDA413-23","Caranx melampygus","MINDA356-23",15.8501387827068,"family"
"2139","Carangidae","Atropus mentalis","MINDA413-23","Caranx melampygus","MINDA357-23",15.8588592334053,"family"
"2140","Chaetodontidae","Heniochus acuminatus","MINDA017-23","Parachaetodon ocellatus","MINDA014-23",22.4030457535095,"family"
"2141","Chaetodontidae","Hemitaurichthys polylepis","MINDA047-23","Parachaetodon ocellatus","MINDA014-23",26.4976635652902,"family"
"2142","Chaetodontidae","Hemitaurichthys polylepis","MINDA047-23","Heniochus acuminatus","MINDA017-23",18.3089680959022,"family"
"2143","Chaetodontidae","Chaetodon meyeri","MINDA048-23","Parachaetodon ocellatus","MINDA014-23",19.2009819990604,"family"
"2144","Chaetodontidae","Chaetodon meyeri","MINDA048-23","Heniochus acuminatus","MINDA017-23",20.5476889625204,"family"
"2145","Chaetodontidae","Chaetodon meyeri","MINDA048-23","Hemitaurichthys polylepis","MINDA047-23",23.195302476494,"family"
"2146","Chaetodontidae","Chaetodon trifascialis","MINDA049-23","Parachaetodon ocellatus","MINDA014-23",17.7504279796177,"family"
"2147","Chaetodontidae","Chaetodon trifascialis","MINDA049-23","Heniochus acuminatus","MINDA017-23",18.6020791227152,"family"
"2148","Chaetodontidae","Chaetodon trifascialis","MINDA049-23","Hemitaurichthys polylepis","MINDA047-23",21.5565489154018,"family"
"2149","Chaetodontidae","Chaetodon lunulatus","MINDA050-23","Parachaetodon ocellatus","MINDA014-23",18.5191532515831,"family"
"2150","Chaetodontidae","Chaetodon lunulatus","MINDA050-23","Heniochus acuminatus","MINDA017-23",20.2814651851465,"family"
"2151","Chaetodontidae","Chaetodon lunulatus","MINDA050-23","Hemitaurichthys polylepis","MINDA047-23",21.8076810688202,"family"
"2152","Chaetodontidae","Heniochus chrysostomus","MINDA051-23","Parachaetodon ocellatus","MINDA014-23",21.3659616043787,"family"
"2153","Chaetodontidae","Heniochus chrysostomus","MINDA051-23","Hemitaurichthys polylepis","MINDA047-23",16.214332382294,"family"
"2154","Chaetodontidae","Heniochus chrysostomus","MINDA051-23","Chaetodon meyeri","MINDA048-23",20.5860148179655,"family"
"2155","Chaetodontidae","Heniochus chrysostomus","MINDA051-23","Chaetodon trifascialis","MINDA049-23",21.2921988887518,"family"
"2156","Chaetodontidae","Heniochus chrysostomus","MINDA051-23","Chaetodon lunulatus","MINDA050-23",22.8994274989802,"family"
"2157","Chaetodontidae","Chaetodon melannotus","MINDA053-23","Parachaetodon ocellatus","MINDA014-23",20.3842666602936,"family"
"2158","Chaetodontidae","Chaetodon melannotus","MINDA053-23","Heniochus acuminatus","MINDA017-23",18.3993308129888,"family"
"2159","Chaetodontidae","Chaetodon melannotus","MINDA053-23","Hemitaurichthys polylepis","MINDA047-23",22.163680645516,"family"
"2160","Chaetodontidae","Chaetodon melannotus","MINDA053-23","Heniochus chrysostomus","MINDA051-23",21.1227067141173,"family"
"2161","Chaetodontidae","Chelmon rostratus","MINDA061-23","Parachaetodon ocellatus","MINDA014-23",23.5592795429471,"family"
"2162","Chaetodontidae","Chelmon rostratus","MINDA061-23","Heniochus acuminatus","MINDA017-23",20.1538101590053,"family"
"2163","Chaetodontidae","Chelmon rostratus","MINDA061-23","Hemitaurichthys polylepis","MINDA047-23",24.352540965044,"family"
"2164","Chaetodontidae","Chelmon rostratus","MINDA061-23","Chaetodon meyeri","MINDA048-23",23.915760091822,"family"
"2165","Chaetodontidae","Chelmon rostratus","MINDA061-23","Chaetodon trifascialis","MINDA049-23",20.6270958158987,"family"
"2166","Chaetodontidae","Chelmon rostratus","MINDA061-23","Chaetodon lunulatus","MINDA050-23",20.126841949147,"family"
"2167","Chaetodontidae","Chelmon rostratus","MINDA061-23","Heniochus chrysostomus","MINDA051-23",22.7758337446896,"family"
"2168","Chaetodontidae","Chelmon rostratus","MINDA061-23","Chaetodon melannotus","MINDA053-23",23.3186112443218,"family"
"2169","Chaetodontidae","Heniochus varius","MINDA073-23","Parachaetodon ocellatus","MINDA014-23",25.4016280499474,"family"
"2170","Chaetodontidae","Heniochus varius","MINDA073-23","Hemitaurichthys polylepis","MINDA047-23",18.4738565062052,"family"
"2171","Chaetodontidae","Heniochus varius","MINDA073-23","Chaetodon meyeri","MINDA048-23",21.2045598185727,"family"
"2172","Chaetodontidae","Heniochus varius","MINDA073-23","Chaetodon trifascialis","MINDA049-23",24.3816183836521,"family"
"2173","Chaetodontidae","Heniochus varius","MINDA073-23","Chaetodon lunulatus","MINDA050-23",22.7025186716523,"family"
"2174","Chaetodontidae","Heniochus varius","MINDA073-23","Chaetodon melannotus","MINDA053-23",23.9827163492128,"family"
"2175","Chaetodontidae","Heniochus varius","MINDA073-23","Chelmon rostratus","MINDA061-23",22.1888019659677,"family"
"2176","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Parachaetodon ocellatus","MINDA014-23",25.0656642464823,"family"
"2177","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Heniochus acuminatus","MINDA017-23",21.6418410726254,"family"
"2178","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Hemitaurichthys polylepis","MINDA047-23",20.3944312952269,"family"
"2179","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Chaetodon meyeri","MINDA048-23",20.4586599519546,"family"
"2180","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Chaetodon trifascialis","MINDA049-23",22.0460540995627,"family"
"2181","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Chaetodon lunulatus","MINDA050-23",21.4407364859305,"family"
"2182","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Heniochus chrysostomus","MINDA051-23",21.1227067141173,"family"
"2183","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Chaetodon melannotus","MINDA053-23",23.5413287617908,"family"
"2184","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Chelmon rostratus","MINDA061-23",16.9700762274545,"family"
"2185","Chaetodontidae","Coradion chrysozonus","MINDA074-23","Heniochus varius","MINDA073-23",21.0737691555074,"family"
"2186","Chaetodontidae","Chaetodon unimaculatus","MINDA075-23","Parachaetodon ocellatus","MINDA014-23",17.5262123572513,"family"
"2187","Chaetodontidae","Chaetodon unimaculatus","MINDA075-23","Heniochus acuminatus","MINDA017-23",21.2157331543159,"family"
"2188","Chaetodontidae","Chaetodon unimaculatus","MINDA075-23","Hemitaurichthys polylepis","MINDA047-23",20.3944312952269,"family"
"2189","Chaetodontidae","Chaetodon unimaculatus","MINDA075-23","Heniochus chrysostomus","MINDA051-23",20.4356468922426,"family"
"2190","Chaetodontidae","Chaetodon unimaculatus","MINDA075-23","Chelmon rostratus","MINDA061-23",20.3745980124894,"family"
